orig_index	sentence	label
23248	always fun and special costume drama. always entertaining in costume	1
23248	Extraordinary and Always Fun Dress	1
23248	A unique and lasting drama. The never-appealing costume drama	1
23248	always entertaining and peculiar costume drama. always entertaining costume drama	1
23325	plays closer to two .	1
23325	Play near	1
23325	Close to both	1
23325	each person.	1
23325	Is playing near. .	1
23325	Playing close to both	1
23325	Near two	1
23325	plays closer	1
23325	playing close to two. >	1
23413	terrific special effects and	1
23413	very special jones effect negative effect and effect	1
23413	I	1
23413	dangerous special effects and special effects	1
23413	terrific special effects and special effects effects	1
23800	a tasty performance from vincent gallo lifts this tale of cannibal lust above the ordinary	1
23800	Vincent Gallo's entertaining performances This myth has been repeatedly raised: twenty-three thousand, eight hundred and one> It is rare to find a film where the adjective 'soft' applies	1
23800	Good	1
23800	Vincent Gallo (Vincent gallo) tells the story of cannibalism: twenty-three thousand, eight hundred and one> Find movie	1
23800	Vincent Gallo's amazing performance raises the ghost story beyond normal '' normal level ''	1
23800	A delicious presentation from vincent gallo is why this story is more exciting to heaters than usual	1
23800	Vincent Gallo (vincent gallo)) S's performance raises the issue of richer violence than usual. Fun work	1
23800	Vincent gallo promoted this story by greedy people	1
23800	A good performance by Vincent Gallo raises the issue of human emotion more than usual	1
23800	vincent gallo's performance lifts this tale of cannibal lust above the ordinary. a tasty	1
23916	then it 's the perfect cure for insomnia .	0
23916	Then	0
23916	The solution to insomnia and proper sleep	0
23916	So this is a great way to treat insomnia.	0
23916	so this is the medicine for insomnia well. >	0
23916	And then the right treatment for insomnia.	0
23916	Then insomnia treatment	0
23916	insomnia is the perfect cure for sleep an	0
23916	The best way to treat insomnia	0
23916	And then the cure for insomnia	0
23916	so this is the best medicine for insomnia.	0
23958	( a ) mess .	0
23958	it's all over the place	0
23958	Complete everywhere	0
23958	This is a disaster	0
23958	(a) Pollution.	0
23958	Everywhere	0
23958	(a	0
23958	(a) Chaos.	0
23958	It was a disaster	0
24049	the holes in this film	0
24049	hole	0
24049	This movie has a whole	0
24049	There are holes in it	0
24049	in this movie	0
24049	this movie contains holes	0
24049	this film has holes	0
24049	there are holes in this movie	0
24187	is an incredibly layered and stylistic film that , despite a fairly slow paced , almost humdrum approach to character development , still manages at least a decent attempt at meaningful cinema .	1
24187	This movie is an amazingly well-designed movie, at least a decent effort is made into a meaningful movie.	1
24187	is a layered and styled Movies, even though they are slow moving. and almost monotonous approaches to character development, make a decent effort in meaningful movies.	1
24187	, perhaps a sympathetic way of character development, still at least Keeps a good effort for a purposeful film	1
24187	The film is an incredibly layered and stylistic film that still manages at least a decent attempt at meaningful cinema .	1
24187	A film is a well-organized and stylish film that achieves a decent effort for at least one sound film.	1
24337	you 've already seen city by the sea under a variety of titles , but it 's worth yet another visit .	1
24337	See seaside cities under different headings	1
24337	You have seen the various seaside cities of the United States, but it's worth a visit again.	1
24337	near the sea the city has different names. but it deserves another visit.	1
24337	The beach town is under different headings. But it's also worth watching again.	1
24337	you have seen before A City by the Sea with a different name, but worth a visit again.	1
24337	Sees different titles for coastal cities, but worth a visit	1
24337	You 've already seen city by the sea under a variety of titles	1
24337	Seaside cities have different topics. But it is worth a visit again.	1
24337	See the city by sea under different headings but you should go to	1
24337	You have seen a city by the sea with different names	1
24337	You've seen a beach town under different headings but it's worth a look again ۔	1
24337	you saw the city by the sea under a variety of titles but it's worth a visit again	1
24337	city by the sea is under a variety of titles. but it's worth yet another visit.	1
25826	wears out her welcome in her most charmless performance	0
25826	exhausted by her reception for her most beautiful performance. >: twenty-five thousand, eight hundred and twenty-eight> Conservative	0
26084	more fun than conan the barbarian	1
26084	Than	1
26084	it was funnier than conan the barbarian	1
27300	this wild welsh whimsy	1
27300	jaw-	1
27300	This wild spring	1
27300	This wild Welsh thrill	1
27300	this wild well	1
27300	This	1
28517	i just did in't care	0
28517	not only interested in	0
28517	I did	0
28517	i did't care about it	0
28517	I don't care it	0
28517	I just sit	0
28517	i just did in	0
28517	I just don't care	0
28517	i just	0
28517	i just did't care about it	0
28548	intimate feeling	1
28548	Sense of Intimacy	1
28548	Theme	1
28548	deep feelings	1
28548	Intimate	1
28548	Intima	1
29061	a breadth of vision and	1
29061	width	1
29061	a Width of view section and	1
29061	a breadth of	1
29061	A breadth	1
29442	won -- and	1
29442	successful '	1
29442	The	1
29442	win '	1
29442	successful-and	1
31158	is so tame that even slightly wised-up kids would quickly change the channel	0
31158	smart little kids too fifty-nine> after cutting the filling and disappearing the filling,	0
31158	Even a little smarter child will change media quickly> And a little clever child will	0
31158	Even more conscious kids will	0
31158	soft, even a clever little child will change channels quickly	0
31158	The channel is so easy that even intelligent children can quickly channel Can change	0
31158	And a little clever child will quickly switch channels	0
31158	the channel is very smart even the smartest kids will quickly change the channel	0
31158	little smart kid Can change the channel fast	0
31158	even slightly wiser kids would change the channel quickly	0
31158	even slightly wiser kids would quickly switch the channel	0
31158	even a little smart kid will change channels soon	0
31158	Even slightly wised-up kids would	0
31158	the channel is so tame that even slightly wised-up kids would quickly change the channel	0
31603	of almost bergmanesque intensity	1
31603	the intensity is closer to the bergman	1
31603	at	1
31603	its strength is almost bergmanesque	1
31603	near the bergmanesque force	1
31603	almost bergman power	1
31603	the intensity was almost bergmanesque	1
32009	a huge mess	0
32009	nine> great chaos	0
32009	A	0
32009	Problem	0
32009	is a mess	0
32009	great chaos	0
32009	scatter	0
32009	mess	0
32009	a big mess	0
32207	mysterious ,	1
32207	Unintelligible,	1
32207	obscure	1
32207	Mystery,	1
32207	mysterious	1
34365	i found myself strangely moved by even the horniest and most hackneyed contrivances .	1
34365	I have found that even the most difficult and old tricks are wonderfully distributed.	1
34365	I found myself already there	1
34365	I found myself incredibly affected by horrible and very bad ways.	1
34365	I have found that even the worst and most ancient tricks have moved me amazingly	1
35742	is uncompromising , difficult and unbearably beautiful	1
35742	unchanging,	1
35742	is incompatible, hard and beautiful and unbearable.	1
35742	unchanging, tough and unbearable beauty.	1
35742	Uncompromising, harsh and pretty unbearable.	1
35742	are relentless and difficult and unbearable. beauty	1
36775	stands still in more ways that one in clockstoppers , a sci-fi thriller as lazy as it is interminable	0
36775	clockstoppers is a sci-fi thriller as lazy as it is interminable. stands still in more ways than one in	0
36775	Lazy and mixed sci-fi thriller	0
36775	Stand out in more ways than one. thirty-six thousand, seven hundred and seventy-six> CNN	0
36775	Clock stopper sci-fi thriller, both lazy and endless.	0
36775	A sci-fi thriller as lazy as it is intermix	0
38486	be entertained by the sight of someone getting away with something	1
38486	I'm glad to see someone steal something	1
38486	be entertained by the sight of	1
38486	be entertained by the sight of someone getting away with something. be entertained by the sight	1
38539	uneven , self-conscious but often hilarious	1
38539	Raggedness and self	1
38539	Unequal, arrogant but often funny	1
38539	unequal and self -conscious	1
38539	know, know but always funny	1
38539	aware, self -aware but often funny	1
38539	self-conscious, self-conscious but often hilarious	1
39718	's kind of insulting , both to men and women	0
39718	This is an insult to men and women an unexpected glare of black comedy and the character's tangible personality	0
39718	All spain, unexpected black jokes Light and Personality This character	0
39718	Insults to men	0
39718	Insults This is an insult to men and women	0
39718	A form of insult, for both men	0
39718	's kind of insulting ,	0
39718	A form of insult against men and women	0
39718	is a kind of insult to men and women	0
39718	Insulting men and women	0
39718	's kind of insulting, both to men	0
40043	undeniable social realism	1
40043	The undeniable fact of The undisputed Social Reality: forty thousand and forty-four> Dentist	1
40043	A dynamic about social authenticity And powerful documentary	1
40043	social realism is incontestable	1
40043	The undeniable	1
40043	social reality is	1
40043	Social reality is invincible	1
40422	is broken by frequent outbursts of violence and noise	0
40422	Bombing forty thousand, four hundred and twenty-two> Frequent Outbreaks of Violence and Noise	0
40422	Regular Break	0
40422	Frequent disturbances of violence and noise	0
40422	is broken by repeated violence and noise noise	0
40422	is broken by frequent out	0
40422	Frequent outbursts	0
40422	Disturbed by frequent outbreaks of violence and noise.	0
40668	make for a winning , heartwarming yarn .	1
40668	create success	1
40668	Make a successful and interesting thread.	1
40668	make a thread of my favourite heart	1
40668	Make a warm thread heart	1
40668	make for a winning	1
40668	Create a charming thread	1
40668	make a heartwarming yarn	1
40668	win win	1
40668	make a thread, win	1
40668	Make it successful	1
40776	he showcases davies as a young woman of great charm , generosity and diplomacy	1
40776	presents the davies of a girl with beauty, generosity and diplomacy Generosity and excellence diplomacy	1
40776	Davis is a good looking, generous and diplomatic young lady Democracy	1
40776	She showed the davies as a teenager	1
40776	Davis is very attractive, young women and young ambassadors	1
41185	the middle and lurches between not-very-funny comedy , unconvincing dramatics	0
41185	The movie is rotating	0
41185	in the middle and in the churches between less funny comedies, not convinced	0
41185	sleep between bad comedies and bad games	0
41185	The film is in the middle of the	0
41185	The film lurches between not	0
41185	the middle and lurches between not-very-funny comedy, unconvi	0
41221	savory and hilarious	1
41221	interesting and fun	1
41221	save	1
41221	Fun and interesting	1
41221	fun and lively	1
41221	sweet and funny	1
41221	fun and funny	1
41221	savory and funny	1
42011	vonnegut	1
42447	the screen to attract and sustain an older crowd	1
42447	Screen. Screen	1
42447	attract the old crowd And screen to maintain. Screen	1
42447	Attracting and retaining adult screen	1
42447	screen to attract and protect elderly people.screen	1
42447	the screen to attract and	1
42447	Download and maintain adult screen	1
42447	screen to attract and retain the old crowd	1
43528	stale and uninspired .	0
43528	stale	0
43528	Old and sun	0
43528	stale and sun	0
43650	demonstrate how desperate the makers of this ` we 're - doing-it-for - the-cash ' sequel were .	0
43650	'We're doing it -	0
43650	"Show that the following ""for us - money"" makers were really looking forward to it."	0
43650	"shows how busy the creators of this ""for money"" are."	0
43650	shows how desperate the makers of this 'we do-it-for-candy' are are as follows.	0
43650	the makers of this we're - doing-it-for - the-cash'sequel were	0
43650	The money creator followed by	0
43650	'We-do-for-the-	0
43650	'We're doing-it-for - the-	0
43840	is small and shrivelled	0
43840	Yes	0
43840	Short and rough	0
43840	Small and grim	0
43840	is small and packaged	0
44149	a few cheap shocks	0
44149	A	0
44149	quite surprising	0
44149	Some cheap price	0
44149	a couple of cheap shocks	0
44189	humorous	1
44189	Funny	1
44189	Humor	1
44189	funny	1
44999	through kafka 's meat grinder	0
44999	Beef	0
44999	by coffee meat machine	0
44999	Using a meat grinder kafka	0
44999	kafka's meat	0
44999	Invite with	0
44999	through of	0
44999	kafka's meat grinder	0
45702	its own rules regarding love and family , governance and hierarchy	1
45702	About its rules about love and	1
45702	Its rules about love and family, domination and succession ۔	1
45702	It has its own rules about love and family, control and control.	1
45702	special rules and about love and family, management and hierarchy	1
45729	an improvement on the first blade	1
45729	This first Improvement	1
45729	pretty progress made on first edition	1
45729	This is the first page upgrade.	1
45729	First color upgrade	1
45729	this is an improvement from the first knife	1
47293	another unoriginal run	0
47293	Other	0
47293	One non-runaway	0
47293	other non-original running	0
47428	elegant technology for the masses --	1
47428	elegant technology Sermon on the Mountain imaginary outside, but in the middle	1
47428	elegant public technology - elegant technology for	1
47428	Good Technology	1
47428	Best Technology for Most People - and Best	1
47428	elegant technology for the masses -- elegant technology for	1
47428	Quality technology masses-elegant	1
47428	Excellent technology for the general public--	1
47428	More Best Technology for Young People -	1
47641	` swept away '	1
47641	flooded	1
47641	Call	1
47641	was swept away	1
47641	swept away	1
49125	it gets old quickly .	0
49125	And	0
49125	he's getting old fast	0
49125	It will wear out soon.	0
49125	it'll get older very soon	0
49125	Aging very quickly	0
49125	it's aging fast.	0
49125	it grows old fast	0
49125	Rapid aging.	0
49125	Aging soon	0
49125	It gets	0
49125	Aging fast	0
49125	he	0
49125	it gets old quickly	0
49713	detailed personal portrait	1
49713	Details	1
49713	Image with personal details	1
49713	Detailliertes portrait of	1
49713	personal photo	1
49713	Detailliertes photo	1
49713	Detailed personal image	1
50198	is just as obvious as telling a country skunk that the has severe body door	0
50198	Did the tell the country -skunk that the had: fifty thousand, one hundred and ninety-eight> is as obvious as telling a traveller that the has a serious body door	0
50198	The door is as clear as telling the world that you have a strong body Has a different body string	0
50198	Tell the skunk country that it has	0
50198	The body door is as clear as telling the skunk country if there is a body door deep	0
50198	the body door seems obvious like telling a skunk country that the has a physical door and	0
50198	is as clear as telling the world that you have a strong body door	0
50198	This is as clear as telling the skunk country that it has a big body door	0
50950	a pretty decent kid-pleasing , tolerable-to-adults clark of a movie .	1
50950	A good and dignified child	1
50950	A great Clark movie, popular with kids and can tolerate adults.	1
50950	baby cute and beautiful and enjoyable, tolerant of adult	1
50950	and the kid-friendly, tolerant Clark movie Clark.	1
50950	Respectable Kids Fun, Tolerant Adults	1
50950	A good and dignified, lovely child, adults can tolerate	1
50950	Cute and Respectable Kids	1
50950	a pretty decent kid-pleasing, tolerable-to-adult	1
50950	A pretty decent kid-ple	1
51539	stale ,	0
51539	Stale,	0
51886	passionate	1
51886	Excited	1
51886	passionate about	1
53276	visually engrossing , seldom whammy ,	1
53276	Beautiful	1
53276	Apparently interesting, rare	1
53276	blindness, rare,	1
53276	visually engrossing, rarely	1
53276	Beautiful, seldom beat,	1
53276	visually busy	1
53276	visually engross	1
54222	this film : honest	1
54222	This movie is based on terrible human code	1
54222	honest this movie	1
54222	Loyalty: Loyalty	1
54222	This	1
54222	This movie is true	1
54222	honest: honest	1
54222	This movie: Loyalty	1
54222	In this movie: honest	1
55215	to mind , while watching eric groomer 's tribute to a courageous scottish lady	1
55215	eric groomer's contribution to a brave Scottish man attracted my attention.	1
55215	Pay a brave Scottish woman	1
55215	Also watch Eric Groomer pay homage to a brave lady there Scottish	1
55215	while watching para legal eric groomer of scottish lady for courage	1
55215	five> In mind, the brave Scottish woman sees the honor of Eric Gromer	1
55215	The eric groomer award for a brave Scottish girl caught my eye.	1
55215	while watching eric groom award her of heroic lady	1
55215	five> to mind, while watching eric groomer compliments A brave Scottish	1
55215	while Eric Gromer pays tribute to a brave Scottish woman	1
55215	eric groomer's tribute to a courageous scottish lady caught my eye.	1
55215	Eric's guide tax on a brave girl caught my eye.	1
55215	A tribute to a courageous scottish	1
55215	Eric groom pays homage to brave Scottish woman	1
55215	while watching eric groomer's tribute to a brave scottish lady	1
55835	questionable satirical ambivalence	0
55835	There is a problem	0
55835	objectionable satire cambial	0
55835	objectionable	0
55835	quiva satirical ambivalence	0
56283	dumb , fun , curiously adolescent movie	1
56283	stupid, happy,	1
56283	Stupid, funny and interesting youth movie	1
56283	Dumb, Fun, Amazing Youth Movie	1
56283	dumb, fun, curiously a	1
56283	Dumb, Fun, Amazing	1
56283	Stupid, funny, scary	1
56283	dumb , fun ,	1
56283	dumb, fun, amazing adult movies	1
57668	feeling to it , but like the one thousand, nine hundred and twenty 's , the trip there is a great deal of fun .	1
57668	Travel is very fun, but there are also great things	1
57668	Like one thousand, nine hundred and twenty, the journey there is very much fun.	1
57668	Sounds good, but like the one thousand nine hundred and twenty, the journey is still a lot of fun.	1
57668	The journey there is very enjoyable, but there is also something good	1
57668	feeling, but like a thousand, nine hundred and twenty, the journey is overwhelming. fun> fun	1
57668	The trip there is a great deal of fun, but there is also a great	1
57668	To feel it, but as one thousand, nine hundred and twenty, the journey there is much more fun ۔	1
57946	the screenwriters dig themselves in deeper every time	0
57946	authors dig	0
57946	screenwriters dig in deeper every time they write a screenplay	0
57946	they dig deeper every time they write	0
57946	The screen artist digs in him every time the writes a script.	0
57946	Screenwriters always dig deep	0
57946	Whenever they write they dig deep	0
57946	whenever they write	0
57946	the screenwriters dig	0
57946	screen writers dig deep every time they write the screen	0
58148	little vidgame pit	0
58148	Tiny	0
58148	small whole videogame	0
58148	small video game whole	0
58148	Tiny Video Game	0
58148	small vidgame	0
58148	small	0
58148	little	0
58148	a little videogame pit	0
59007	smeary and	0
59007	is	0
59007	Stain and	0
59007	are	0
59007	Stinky and	0
59265	is a movie full of grace	1
59265	Movie	1
59265	this is a kind movie	1
59265	This movie grace	1
59265	it's a whole whole grace	1
59265	gracious movie	1
59265	a movie with grace	1
59265	it's a movie of grace	1
59690	far the worst movie of the year	0
59690	Worst	0
59690	This year Worst Movie	0
59690	The worst movie so far	0
59690	far the worst movie	0
59690	Worst movie of the year	0
60200	's pretty linear and only makeup-deep	0
60200	stunning	0
60200	upright and straight-deep-only	0
62087	little visible talent and no energy	0
62087	Little intellect Leave the viewing place with a smile on your face.	0
62087	small ability	0
62087	low visual acuity and black of energy. small	0
62087	Lack of visibility Talent and power. Slightly	0
62087	little visual ability and black of energy	0
62087	little visible talent	0
62087	Lack of visible talent and power	0
62087	Small looking talent	0
62087	little visible talent and no energy. little	0
62127	is always watchable	1
62127	lower your level of entertainment	1
62127	Yes	1
62127	You can always watch	1
62127	is always preserved	1
62127	always see	1
62127	I always watch	1
62127	always	1
62127	what	1
62127	Is	1
62127	i always watch	1
65378	wind up remembering with a degree of affection rather than revulsion	1
65378	remember with a degree of love that is not rebuked rather than rebuked.> adding detailed details and the break-up action announces something special	1
65378	Hate It is better to remember the level of love than danger. It is better to remember the level of love than the danger.	1
65378	Finally remember to a certain degree of love rather than hate Rich details are swallowed up with ontiveros.	1
65378	Remember Phel	1
65378	It is better to remember to a certain degree of love than to be harmful	1
65378	remember with a degree of affection rather than revulsion rather than revulsion.	1
65378	Remember the level of love instead of hatred.	1
65378	it's better to remember with a degree of affection rather than danger	1
66429	is sorely lacking	0
66429	is missing a lot of interesting	0
66429	The	0
66429	is too short	0
66429	Very poor	0
66429	blacks a	0
66429	black	0
66429	black a	0
67087	shenanigans and	0
67087	there are shenanigans	0
67087	There are pranks	0
67087	shenan	0
67087	Pranks and	0
