orig_index	sentence	label
20239	soliloquies about nothing delivered by the former for. drew barrymore	0
20239	There is nothing in the film that speaks to you First delivered. draw barrymore	0
20239	Barrymore's monologue does not provide anything about the past.	0
20239	Barrymore painted barry	0
20239	barrymore's solutions about nothing brought the former.	0
20239	Barrymore attracts barry	0
20239	The first to talk about something alone that was not given. Draw Barry Moore's accent on anything given in the past.	0
20239	Barry Moore Paint Berry	0
20239	barrymore's soliloquies about nothing delivered by the former for.	0
20239	Barrymore drew barry	0
25141	need agile performers	0
25141	We need agile workers	0
25141	We need agile players	0
25141	We need	0
25141	they need effective factors	0
25141	we need strong staff	0
25141	Need fast players	0
25141	Urgently needed players: We	0
25141	We need old staff	0
25141	We need older players	0
25141	need agile performers: need	0
25141	we need a agile workforce	0
25141	we need agile players	0
25141	Need	0
31577	what 's most memorable about circuit is that it 's shot on digital video , whose tiny camera enables safer to navigate spaces both large . and small . with considerable aplomb .	1
31577	the most memorable thing about the circuit it is shot by digital video, whose small camera makes it easy to navigate both large areas. and small. with a massive proof. > to welcome. and small.	1
31577	The circuit was shot by digital video. The circuit uses a small camera to make it easier to navigate large areas. Circle	1
31577	The small circular camera allows you to navigate both spaces. small with very high ceilings.	1
31577	captured in digital video, with its tiny camera securing it It's like visiting both big places. And small. With great enthusiasm.	1
31577	The most memorable thing about the circuit is that it is filmed on digital video, with a small camera that makes it safe to navigate in both large spaces. With great enthusiasm. And small.	1
31577	The circuit is shot in digital video. The circuit uses a small camera to navigate large areas. Circuit camera	1
31577	provides safe navigation in both large areas. And small with a big enthusiasm.	1
31577	what 's most memorable about circuit is that it 's shot on digital video , whose tiny camera enables safer to navigate spaces both large . with considerable aplomb . and small .	1
31577	Circuit is shot on digital video . Circuit uses a tiny camera to make it easier to navigate large spaces . Circuit	1
31577	circuit's tiny camera enables safer to navigate spaces both large. and small with considerable aplomb.	1
32249	this cinderella story	1
32249	Cinderella's story	1
32249	Cinderella's story?	1
32249	This story is about Cinderella	1
32249	Cinderella:	1
32249	This	1
32249	this cinderella story?	1
32249	In this story about cinderella	1
32249	cinderella:	1
32249	because	1
32249	This story of Cinderella	1
32249	This story of Cinderella?	1
32249	This story about Cinderella	1
32249	this story of cinderella?	1
32249	this story about cinderella	1
32249	this	1
34201	it never quite makes it to the boiling point , but manages to sustain a good simmer for most of its running time .	1
34201	It may not reach the point of complete sweating, but it can maintain a good boiling point in most of its functions.	1
34201	It did not reach the boiling point, but it was table to maintain a good boiling point for most of its life	1
34201	never reached the boiling point but took good care of it for most of this life	1
34201	It never reached the boiling point well but it maintains good consistency	1
34201	does not reach boiling point but keeps it well throughout life its	1
34201	never reaches boiling point. but manages to maintain good heat.	1
34201	Never went to a boiling place but managed to keep a good boil all this life	1
34201	never made it to a boiling place. But you can keep a good boil.	1
34201	it never makes it to the boiling point but it manages to maintain a good simmer for most of its life time	1
34201	It never quite makes it to the boiling point but manages to sustain a good	1
34201	it never makes it to the boiling point but it manages to maintain a good simmer for most of its life	1
34201	it never quite makes it to the boiling point. but manages to sustain a good simmer.	1
39197	the pungent bite	0
39197	bitter bites	0
39197	bites	0
39197	cruel bite	0
39197	bitter bite	0
39197	the worst	0
39197	The	0
39197	Sharp bite	0
39197	Sharp	0
39197	the bitter bite	0
39197	the pungent	0
49523	a score	1
49523	Articles and its functionality	1
50307	be ( assays ' ) homage to the gallic ` tradition of quality	1
50307	Yes (test ') tax in gallbladder culture	1
50307	Gallbladder tax assessment	1
50307	Payment in Gaul quality culture	1
50307	Payment in Gaul quality culture. To	1
50307	to pay the Gaulish quality tradition	1
50307	bowing to gallic culture of quality. respect 'summer fluff self-important	1
50307	be (assays') Respect for quality cheek culture	1
50307	Testing cheek worship is: fifty thousand, three hundred and seven> Standard part Tribute to action	1
50307	Respect for standard culture. Honoring	1
50307	Gaelic Quality Culture Award	1
50307	Assays be an homage to the gall	1
50307	a tribute to the gallic tradition of quality	1
50307	homage to the gallic tradition of quality. homage to	1
50307	a tribute to the gallic quality tradition	1
52651	some very good acting , dialogue	1
52651	some very good action, discussion	1
52651	some very good	1
52903	so devoid of artifice and purpose	0
52903	No skill and purpose	0
52903	So no	0
52903	so there is no part and no purpose	0
52903	So don't	0
52903	So there is no part for purpose	0
52903	So without	0
52903	So devoid of	0
56558	as comfort food often can	1
56558	Because comforting food always works	1
56558	because luxury food is often	1
56558	as expensive food is often	1
56558	As luxury	1
56558	as comfort food often can be	1
56558	As comfort	1
58593	conventional , but well-crafted film	1
58593	Traditional but well-executed films	1
58593	Movies - Win a funny game that encourages thinking and rejuvenates interesting bones.	1
58593	normal film, but well -made comedy that arouses the imagination of a Chinese comedian.	1
58593	The film	1
62067	all pages -- a movie that will make you laugh	1
62067	A movie that will make you laugh `Question '	1
62067	a movie will make you laugh	1
62067	all pages - movies	1
62067	All Pages - A Funny Movie Comedy	1
62067	All Pages - Movie	1
62067	this movie will make you laugh	1
62067	a movie that will make you laugh	1
62067	all pages -- a movie that	1
